date,state,contact,age,gender,category_level2,category_level3,amount,no_of_reports
2024-01-01,NSW,Social media/Online forums,25 - 34,M,Unexpected money,inheritance and unexpected money,95000.0,1
2024-03-01,WA,Social media/Online forums,25 - 34,M,Unexpected money,Rebate scams,1000.0,1
2024-01-01,TAS,Social media/Online forums,25 - 34,M,Other,Other scams,0.0,1
2024-02-01,SA,Social media/Online forums,25 - 34,M,Other,Other scams,230.0,1
2024-01-01,WA,Social media/Online forums,25 - 34,F,Other,Other scams,800.0,2
2024-04-01,QLD,Social media/Online forums,25 - 34,M,Other,Other scams,500.0,1
2024-02-01,QLD,Social media/Online forums,25 - 34,F,Other,Other scams,382.97,1
2024-05-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,750.0,1
2024-03-01,NSW,Social media/Online forums,25 - 34,M,Other,Other scams,750.0,1
2024-02-01,TAS,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,550.0,1
2024-03-01,TAS,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,1000.0,1
2024-07-01,ACT,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,1800.0,1
2024-01-01,QLD,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,9165.0,2
2024-03-01,QLD,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,35000.0,1
2024-06-01,QLD,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,6854.4,2
2024-07-01,QLD,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,5361.9,2
2024-06-01,VIC,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,2500.0,1
2024-01-01,NSW,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,25500.0,2
2024-03-01,NSW,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,303.0,1
2024-07-01,NSW,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,23400.0,1
2024-04-01,OTHERS,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,84241.0,1
2024-05-01,WA,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,8000.0,1
2024-05-01,SA,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,3960.0,1
2024-03-01,QLD,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,9170.44,2
2024-02-01,VIC,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,43549.0,3
2024-05-01,NSW,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,82000.0,2
2024-07-01,NSW,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,20000.0,1
2024-01-01,NSW,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,5900.0,1
2024-06-01,QLD,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,3500.0,1
2024-01-01,SA,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,7000.0,1
2024-02-01,WA,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,4064.82,1
2024-06-01,TAS,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,1000.0,1
2024-06-01,WA,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,25060.0,1
2024-03-01,VIC,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,133000.0,1
2024-01-01,SA,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,950.0,1
2024-04-01,WA,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,1000.0,1
2024-06-01,NSW,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,20.0,1
2024-06-01,WA,Social media/Online forums,25 - 34,F,Other,Other scams,150.0,1
2024-03-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,577.0,1
2024-01-01,NSW,Social media/Online forums,25 - 34,M,Threats and extortion,"Threats to life, arrest or other",2000.0,1
2024-03-01,VIC,Social media/Online forums,25 - 34,M,Threats and extortion,"Threats to life, arrest or other",1814.0,1
2024-07-01,NSW,Social media/Online forums,25 - 34,M,Threats and extortion,"Threats to life, arrest or other",2750.0,1
2024-07-01,WA,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,22500.0,1
2024-03-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,4980.0,1
2024-06-01,QLD,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,1000.0,1
2024-06-01,OTHERS,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,108.0,1
2024-07-01,QLD,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Phishing,4936.75,1
2024-07-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,False billing,3958.0,1
2024-03-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,False billing,100.0,1
2024-05-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Psychic and clairvoyant,2999.99,1
2024-07-01,QLD,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,1000.0,1
2024-04-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,4510.0,1
2024-05-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,55.0,1
2024-03-01,SA,Social media/Online forums,25 - 34,X,Buying or selling,Online shopping scams,77.0,1
2024-01-01,NT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,39.0,1
2024-04-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,325.0,1
2024-06-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,40.0,1
2024-06-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,53.74,1
2024-07-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,1700.0,1
2024-05-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,False billing,,2
2024-03-01,QLD,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,,3
2024-06-01,OTHERS,Social media/Online forums,25 - 34,M,Unexpected winnings,"Travel, prizes and lottery scams",,1
2024-04-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Phishing,,2
2024-07-01,WA,Social media/Online forums,25 - 34,M,Other,Other scams,,3
2024-01-01,NSW,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,,2
2024-04-01,SA,Social media/Online forums,25 - 34,M,Other,Other scams,,1
2024-01-01,SA,Social media/Online forums,25 - 34,M,Unexpected winnings,"Travel, prizes and lottery scams",,1
2024-03-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,,1
2024-04-01,VIC,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,,1
2024-04-01,WA,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,,1
2024-05-01,VIC,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,,3
2024-06-01,SA,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,,1
2024-04-01,SA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,1
2024-02-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,1
2024-05-01,OTHERS,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,,1
2024-06-01,TAS,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,,1
2024-01-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,,3
2024-06-01,OTHERS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,,1
2024-05-01,TAS,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",,1
2024-06-01,OTHERS,Social media/Online forums,25 - 34,M,Other,Other scams,,2
2024-02-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,,2
2024-04-01,WA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,,1
2024-01-01,ACT,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,,1
2024-04-01,TAS,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Phishing,,1
2024-03-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,,4
2024-07-01,WA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,1
2024-01-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,,2
2024-01-01,VIC,Social media/Online forums,25 - 34,F,Other,Other scams,,3
2024-03-01,SA,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,,3
2024-02-01,QLD,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,,1
2024-04-01,ACT,Social media/Online forums,25 - 34,M,Other,Other scams,,1
2024-06-01,ACT,Social media/Online forums,25 - 34,F,Investment scams,Investment scams,,1
2024-04-01,NSW,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,,1
2024-02-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,,1
2024-02-01,NSW,Social media/Online forums,25 - 34,M,Other,Other scams,,2
2024-07-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,,1
2024-06-01,VIC,Social media/Online forums,25 - 34,M,Other,Other scams,,1
2024-02-01,ACT,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,,1
2024-04-01,OTHERS,Social media/Online forums,25 - 34,M,Other,Other scams,,3
2024-03-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,,1
2024-05-01,NT,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,1
2024-04-01,QLD,Social media/Online forums,25 - 34,M,Unexpected winnings,"Travel, prizes and lottery scams",,1
2024-01-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,,4
2024-06-01,NSW,Social media/Online forums,25 - 34,M,Jobs and employment,Jobs and employment scams,,2
2024-02-01,QLD,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,2
2024-01-01,WA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,1
2024-05-01,OTHERS,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,,2
2024-05-01,NSW,Social media/Online forums,25 - 34,F,Jobs and employment,Jobs and employment scams,,3
2024-05-01,SA,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,,1
2024-03-01,WA,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,,2
2024-01-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,,2
2024-06-01,QLD,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,1
2024-02-01,QLD,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,1
2024-01-01,OTHERS,Social media/Online forums,25 - 34,M,Unexpected money,inheritance and unexpected money,,1
2024-05-01,OTHERS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,,1
2024-03-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,False billing,,1
2024-05-01,VIC,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,5
2024-07-01,QLD,Social media/Online forums,25 - 34,M,Other,Other scams,,1
2024-03-01,WA,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,,3
2024-02-01,NT,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,,1
2024-07-01,TAS,Social media/Online forums,25 - 34,F,Threats and extortion,Ransomware and malware,,1
2024-03-01,NSW,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",,1
2024-04-01,VIC,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,1
2024-06-01,SA,Social media/Online forums,25 - 34,F,Jobs and employment,Pyramid schemes,,1
2024-06-01,NSW,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Phishing,,6
2024-03-01,OTHERS,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,2
2024-06-01,TAS,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Hacking,,1
2024-06-01,WA,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Hacking,,1
2024-06-01,WA,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,,1
2024-07-01,SA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,2
2024-01-01,OTHERS,Social media/Online forums,25 - 34,F,Buying or selling,Online shopping scams,,1
2024-07-01,NT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,,1
2024-06-01,WA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,,3
2024-06-01,SA,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,2
2024-02-01,TAS,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,1
2024-03-01,QLD,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,1
2024-01-01,SA,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Hacking,,1
2024-07-01,NSW,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,,1
2024-04-01,QLD,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",,1
2024-04-01,ACT,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,,1
2024-02-01,VIC,Social media/Online forums,25 - 34,F,Buying or selling,Overpayment scams,,1
2024-07-01,QLD,Social media/Online forums,25 - 34,F,Other,Other scams,,2
2024-05-01,OTHERS,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,3
2024-02-01,VIC,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,,1
2024-07-01,NSW,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Identity theft,,1
2024-05-01,NSW,Social media/Online forums,25 - 34,M,Threats and extortion,"Threats to life, arrest or other",,1
2024-01-01,ACT,Social media/Online forums,25 - 34,F,Unexpected winnings,"Travel, prizes and lottery scams",,1
2024-04-01,SA,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Hacking,,1
2024-04-01,SA,Social media/Online forums,25 - 34,F,Other,Other scams,,1
2024-02-01,NSW,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,1
2024-01-01,TAS,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,,1
2024-04-01,VIC,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,1
2024-06-01,QLD,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Hacking,,1
2024-03-01,OTHERS,Social media/Online forums,25 - 34,M,Other,Other scams,,1
2024-02-01,OTHERS,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,,2
2024-04-01,OTHERS,Social media/Online forums,25 - 34,F,Buying or selling,False billing,,1
2024-06-01,NT,Social media/Online forums,25 - 34,M,Buying or selling,Classified scams,,1
2024-05-01,NSW,Social media/Online forums,25 - 34,M,Other,Other scams,,2
2024-05-01,NSW,Social media/Online forums,25 - 34,F,Other,Other scams,,1
2024-02-01,SA,Social media/Online forums,25 - 34,M,Buying or selling,Online shopping scams,,1
2024-01-01,QLD,Social media/Online forums,25 - 34,F,Dating and romance,Dating and romance scams,,1
2024-01-01,VIC,Social media/Online forums,25 - 34,M,Unexpected winnings,"Travel, prizes and lottery scams",,1
2024-01-01,WA,Social media/Online forums,25 - 34,M,Dating and romance,Dating and romance scams,,2
2024-05-01,NSW,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,,4
2024-04-01,QLD,Social media/Online forums,25 - 34,F,Fake charities,Fake charity scams,,1
2024-02-01,WA,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Identity theft,,2
2024-06-01,VIC,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,1
2024-02-01,NSW,Social media/Online forums,25 - 34,M,Attempts to gain your personal information,Hacking,,1
2024-01-01,QLD,Social media/Online forums,25 - 34,F,Attempts to gain your personal information,Hacking,,2
2024-01-01,ACT,Social media/Online forums,25 - 34,F,Buying or selling,Classified scams,,2
2024-06-01,WA,Social media/Online forums,25 - 34,M,Investment scams,Investment scams,,1
