"date","state","contact","age","gender","category_level2","category_level3","amount","no_of_reports"
"2022-06-01","VIC","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","35000.0","2"
"2022-07-01","VIC","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","65404.0","3"
"2022-09-01","VIC","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","93855.0","4"
"2022-11-01","VIC","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","209397.0","3"
"2022-01-01","VIC","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","28000.0","2"
"2022-02-01","VIC","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","102500.0","3"
"2022-04-01","VIC","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","14500.0","1"
"2022-07-01","VIC","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","1200.0","1"
"2022-08-01","VIC","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","15200.0","2"
"2022-09-01","VIC","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","800.0","1"
"2022-10-01","VIC","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","1000.0","1"
"2022-12-01","VIC","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","7000.0","1"
"2022-04-01","NSW","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","13500.0","1"
"2022-06-01","NSW","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","700.0","1"
"2022-09-01","NSW","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","43858.0","3"
"2022-11-01","NSW","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","25000.0","2"
"2022-02-01","NSW","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","3000.0","1"
"2022-04-01","NSW","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","5700.0","1"
"2022-05-01","NSW","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","20645.0","4"
"2022-07-01","NSW","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","47325.0","4"
"2022-08-01","NSW","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","153200.0","2"
"2022-10-01","NSW","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","22716.0","2"
"2022-11-01","NSW","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","10000.0","1"
"2022-12-01","NSW","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","225200.0","3"
"2022-04-01","OTHERS","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","4100.0","1"
"2022-01-01","QLD","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","1000.0","1"
"2022-04-01","QLD","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","4500.0","1"
"2022-10-01","QLD","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","7225.0","3"
"2022-01-01","SA","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","3000.0","1"
"2022-06-01","SA","Social media/Online forums","18 - 24","M","Investment scams","Investment scams","50.0","1"
"2022-09-01","WA","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","22900.0","2"
"2022-10-01","SA","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","7158.0","1"
"2022-11-01","ACT","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","3000.0","1"
"2022-01-01","OTHERS","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","550.0","1"
"2022-05-01","ACT","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","5000.0","1"
"2022-07-01","WA","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","1100.0","1"
"2022-08-01","OTHERS","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","0.0","1"
"2022-09-01","ACT","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","6000.0","1"
"2022-02-01","OTHERS","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","500.0","1"
"2022-08-01","OTHERS","Social media/Online forums","18 - 24","F","Investment scams","Investment scams","541.0","1"
"2022-08-01","OTHERS","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","410.0","1"
"2022-02-01","NT","Social media/Online forums","25 - 34","X","Investment scams","Investment scams","3000.0","1"
"2022-10-01","OTHERS","Social media/Online forums","18 - 24","X","Investment scams","Investment scams","740.0","1"
"2022-07-01","VIC","Social media/Online forums","25 - 34","F","Dating and romance","Dating and romance scams","12000.0","1"
"2022-10-01","VIC","Social media/Online forums","18 - 24","X","Dating and romance","Dating and romance scams","2000.0","1"
"2022-11-01","VIC","Social media/Online forums","25 - 34","X","Dating and romance","Dating and romance scams","120.0","1"
"2022-11-01","QLD","Social media/Online forums","18 - 24","F","Dating and romance","Dating and romance scams","448.0","1"
"2022-01-01","OTHERS","Social media/Online forums","18 - 24","M","Dating and romance","Dating and romance scams","50.0","1"
"2022-03-01","NT","Social media/Online forums","18 - 24","M","Dating and romance","Dating and romance scams","200.0","1"
"2022-05-01","WA","Social media/Online forums","18 - 24","F","Dating and romance","Dating and romance scams","900.0","1"
"2022-06-01","NT","Social media/Online forums","25 - 34","F","Dating and romance","Dating and romance scams","450.0","1"
"2022-08-01","WA","Social media/Online forums","25 - 34","M","Dating and romance","Dating and romance scams","1745.0","1"
"2022-10-01","WA","Social media/Online forums","18 - 24","M","Dating and romance","Dating and romance scams","1000.0","1"
"2022-12-01","TAS","Social media/Online forums","18 - 24","M","Dating and romance","Dating and romance scams","125.0","1"
"2022-12-01","OTHERS","Social media/Online forums","25 - 34","F","Dating and romance","Dating and romance scams","80000.0","1"
"2022-05-01","NSW","Social media/Online forums","25 - 34","M","Dating and romance","Dating and romance scams","955.0","1"
"2022-01-01","NSW","Social media/Online forums","25 - 34","F","Dating and romance","Dating and romance scams","70000.0","1"
"2022-10-01","OTHERS","Social media/Online forums","25 - 34","F","Other","Other scams","300.0","1"
"2022-11-01","NSW","Social media/Online forums","18 - 24","F","Other","Other scams","150.0","1"
"2022-10-01","NSW","Social media/Online forums","18 - 24","M","Other","Other scams","700.0","1"
"2022-01-01","SA","Social media/Online forums","25 - 34","M","Threats and extortion","Threats to life, arrest or other","250.0","1"
"2022-05-01","SA","Social media/Online forums","18 - 24","M","Threats and extortion","Threats to life, arrest or other","200.0","1"
"2022-07-01","SA","Social media/Online forums","25 - 34","M","Threats and extortion","Threats to life, arrest or other","200.0","1"
"2022-07-01","NSW","Social media/Online forums","25 - 34","M","Threats and extortion","Threats to life, arrest or other","700.0","1"
"2022-08-01","SA","Social media/Online forums","18 - 24","M","Threats and extortion","Threats to life, arrest or other","1500.0","1"
"2022-09-01","QLD","Social media/Online forums","18 - 24","M","Threats and extortion","Threats to life, arrest or other","3000.0","1"
"2022-12-01","OTHERS","Social media/Online forums","18 - 24","M","Threats and extortion","Threats to life, arrest or other","500.0","1"
"2022-12-01","NSW","Social media/Online forums","18 - 24","F","Threats and extortion","Threats to life, arrest or other","15000.0","1"
"2022-02-01","NSW","Social media/Online forums","25 - 34","F","Investment scams","Betting and sports investment scams","25000.0","1"
"2022-01-01","TAS","Social media/Online forums","18 - 24","M","Investment scams","Betting and sports investment scams","200.0","1"
"2022-05-01","SA","Social media/Online forums","25 - 34","M","Investment scams","Betting and sports investment scams","90.0","1"
"2022-06-01","OTHERS","Social media/Online forums","25 - 34","M","Investment scams","Betting and sports investment scams","29.0","1"
"2022-10-01","NSW","Social media/Online forums","18 - 24","M","Investment scams","Betting and sports investment scams","625.0","1"
"2022-11-01","SA","Social media/Online forums","25 - 34","M","Investment scams","Betting and sports investment scams","20000.0","1"
"2022-10-01","OTHERS","Social media/Online forums","25 - 34","M","Fake charities","Fake charity scams","5.0","1"
"2022-08-01","OTHERS","Social media/Online forums","25 - 34","F","Unexpected money","Rebate scams","300.0","1"
"2022-10-01","OTHERS","Social media/Online forums","25 - 34","M","Unexpected money","inheritance and unexpected money","1000.0","1"
"2022-01-01","NSW","Social media/Online forums","25 - 34","M","Unexpected winnings","Travel, prizes and lottery scams","20.0","1"
"2022-03-01","QLD","Social media/Online forums","25 - 34","M","Unexpected winnings","Travel, prizes and lottery scams","200.0","1"
"2022-04-01","VIC","Social media/Online forums","25 - 34","M","Unexpected winnings","Travel, prizes and lottery scams","2000.0","1"
"2022-10-01","QLD","Social media/Online forums","18 - 24","F","Unexpected winnings","Travel, prizes and lottery scams","150.0","1"
"2022-01-01","NSW","Social media/Online forums","25 - 34","M","Jobs and employment","Pyramid schemes","1000.0","1"
"2022-02-01","OTHERS","Social media/Online forums","25 - 34","X","Jobs and employment","Pyramid schemes","30.0","1"
"2022-04-01","SA","Social media/Online forums","25 - 34","M","Jobs and employment","Pyramid schemes","1445.0","1"
"2022-04-01","VIC","Social media/Online forums","18 - 24","F","Jobs and employment","Pyramid schemes","1800.0","1"
"2022-04-01","OTHERS","Social media/Online forums","18 - 24","F","Jobs and employment","Pyramid schemes","1000.0","1"
"2022-06-01","ACT","Social media/Online forums","25 - 34","M","Jobs and employment","Pyramid schemes","500.0","1"
"2022-07-01","VIC","Social media/Online forums","25 - 34","M","Jobs and employment","Pyramid schemes","15000.0","1"
"2022-08-01","QLD","Social media/Online forums","18 - 24","M","Jobs and employment","Pyramid schemes","1945.0","1"
"2022-12-01","WA","Social media/Online forums","18 - 24","F","Jobs and employment","Pyramid schemes","10143.0","1"
"2022-12-01","QLD","Social media/Online forums","18 - 24","M","Jobs and employment","Pyramid schemes","600.0","1"
"2022-08-01","WA","Social media/Online forums","25 - 34","M","Jobs and employment","Jobs and employment scams","6400.0","1"
"2022-08-01","OTHERS","Social media/Online forums","25 - 34","F","Jobs and employment","Jobs and employment scams","2700.0","1"
"2022-09-01","OTHERS","Social media/Online forums","25 - 34","F","Jobs and employment","Jobs and employment scams","20.0","1"
"2022-07-01","VIC","Social media/Online forums","18 - 24","F","Jobs and employment","Jobs and employment scams","22000.0","1"
"2022-10-01","NSW","Social media/Online forums","18 - 24","F","Jobs and employment","Jobs and employment scams","10420.0","1"
"2022-11-01","QLD","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Hacking","300.0","1"
"2022-10-01","QLD","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Hacking","650.0","1"
"2022-02-01","WA","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Phishing","100.0","1"
"2022-05-01","OTHERS","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Phishing","10.0","1"
"2022-04-01","VIC","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Phishing","2500.0","1"
"2022-12-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","False billing","1000.0","1"
"2022-10-01","VIC","Social media/Online forums","18 - 24","F","Buying or selling","False billing","2724.0","1"
"2022-10-01","VIC","Social media/Online forums","25 - 34","F","Buying or selling","False billing","950.0","1"
"2022-07-01","TAS","Social media/Online forums","25 - 34","F","Buying or selling","False billing","50.0","1"
"2022-09-01","OTHERS","Social media/Online forums","25 - 34","F","Buying or selling","False billing","117.0","1"
"2022-05-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Health and medical products","2050.0","1"
"2022-10-01","QLD","Social media/Online forums","25 - 34","F","Buying or selling","Health and medical products","385.0","1"
"2022-12-01","VIC","Social media/Online forums","25 - 34","F","Buying or selling","Health and medical products","800.0","1"
"2022-09-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","Overpayment scams","900.0","1"
"2022-09-01","SA","Social media/Online forums","25 - 34","M","Buying or selling","Overpayment scams","800.0","1"
"2022-10-01","QLD","Social media/Online forums","25 - 34","M","Buying or selling","Overpayment scams","2000.0","1"
"2022-12-01","VIC","Social media/Online forums","25 - 34","M","Buying or selling","Overpayment scams","4500.0","1"
"2022-05-01","VIC","Social media/Online forums","18 - 24","F","Buying or selling","Overpayment scams","180.0","1"
"2022-04-01","WA","Social media/Online forums","18 - 24","F","Buying or selling","Mobile premium services","700.0","1"
"2022-01-01","WA","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","1500.0","1"
"2022-11-01","WA","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","300.0","1"
"2022-03-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","200.0","1"
"2022-05-01","NT","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","4500.0","1"
"2022-06-01","ACT","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","1200.0","1"
"2022-10-01","OTHERS","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","101.0","1"
"2022-09-01","VIC","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","520.0","2"
"2022-03-01","NSW","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","211.0","1"
"2022-09-01","NSW","Social media/Online forums","25 - 34","X","Buying or selling","Online shopping scams","600.0","1"
"2022-01-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","60.0","1"
"2022-03-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","70.0","1"
"2022-07-01","TAS","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","59.0","1"
"2022-09-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","104.0","1"
"2022-10-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","700.0","1"
"2022-12-01","ACT","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","29.0","1"
"2022-01-01","NT","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","48.0","1"
"2022-04-01","TAS","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","7.0","1"
"2022-05-01","ACT","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","350.0","1"
"2022-12-01","TAS","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","50.0","1"
"2022-07-01","NSW","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","749.0","3"
"2022-04-01","OTHERS","Social media/Online forums","25 - 34","M","Jobs and employment","Pyramid schemes","","1"
"2022-04-01","OTHERS","Social media/Online forums","25 - 34","F","Jobs and employment","Jobs and employment scams","","2"
"2022-08-01","TAS","Social media/Online forums","25 - 34","M","Dating and romance","Dating and romance scams","","6"
"2022-12-01","OTHERS","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","","2"
"2022-04-01","NSW","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Hacking","","5"
"2022-07-01","TAS","Social media/Online forums","25 - 34","M","Dating and romance","Dating and romance scams","","3"
"2022-12-01","OTHERS","Social media/Online forums","18 - 24","M","Other","Other scams","","2"
"2022-04-01","OTHERS","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Identity theft","","1"
"2022-11-01","NSW","Social media/Online forums","18 - 24","M","Buying or selling","Overpayment scams","","1"
"2022-02-01","SA","Social media/Online forums","25 - 34","F","Unexpected money","inheritance and unexpected money","","1"
"2022-07-01","NSW","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Hacking","","2"
"2022-06-01","NSW","Social media/Online forums","25 - 34","X","Dating and romance","Dating and romance scams","","1"
"2022-01-01","WA","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Phishing","","1"
"2022-03-01","NSW","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Hacking","","1"
"2022-07-01","NSW","Social media/Online forums","25 - 34","F","Unexpected winnings","Travel, prizes and lottery scams","","1"
"2022-01-01","VIC","Social media/Online forums","18 - 24","M","Dating and romance","Dating and romance scams","","2"
"2022-11-01","NSW","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Hacking","","1"
"2022-08-01","OTHERS","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Phishing","","1"
"2022-08-01","NSW","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Identity theft","","1"
"2022-03-01","OTHERS","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Hacking","","1"
"2022-04-01","WA","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Phishing","","1"
"2022-12-01","VIC","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Phishing","","3"
"2022-04-01","SA","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","","1"
"2022-09-01","SA","Social media/Online forums","25 - 34","M","Other","Other scams","","1"
"2022-01-01","VIC","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Identity theft","","1"
"2022-04-01","QLD","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Identity theft","","1"
"2022-01-01","VIC","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Hacking","","2"
"2022-09-01","WA","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Phishing","","1"
"2022-08-01","NSW","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Hacking","","1"
"2022-12-01","NSW","Social media/Online forums","25 - 34","M","Buying or selling","False billing","","2"
"2022-08-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","Online shopping scams","","1"
"2022-12-01","WA","Social media/Online forums","25 - 34","M","Buying or selling","Classified scams","","4"
"2022-07-01","WA","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","","1"
"2022-04-01","VIC","Social media/Online forums","25 - 34","F","Other","Other scams","","2"
"2022-02-01","NSW","Social media/Online forums","25 - 34","M","Unexpected winnings","Travel, prizes and lottery scams","","5"
"2022-11-01","ACT","Social media/Online forums","18 - 24","F","Dating and romance","Dating and romance scams","","1"
"2022-01-01","OTHERS","Social media/Online forums","18 - 24","F","Investment scams","Investment scams","","2"
"2022-10-01","SA","Social media/Online forums","18 - 24","M","Dating and romance","Dating and romance scams","","2"
"2022-06-01","QLD","Social media/Online forums","25 - 34","M","Other","Other scams","","2"
"2022-06-01","SA","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Identity theft","","1"
"2022-09-01","ACT","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","","2"
"2022-02-01","WA","Social media/Online forums","18 - 24","M","Other","Other scams","","1"
"2022-06-01","OTHERS","Social media/Online forums","25 - 34","M","Threats and extortion","Threats to life, arrest or other","","1"
"2022-10-01","OTHERS","Social media/Online forums","18 - 24","F","Fake charities","Fake charity scams","","1"
"2022-03-01","NSW","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Hacking","","3"
"2022-02-01","VIC","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Hacking","","1"
"2022-11-01","QLD","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Phishing","","1"
"2022-01-01","OTHERS","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","","1"
"2022-06-01","NSW","Social media/Online forums","18 - 24","M","Threats and extortion","Ransomware and malware","","1"
"2022-06-01","SA","Social media/Online forums","25 - 34","X","Buying or selling","Online shopping scams","","1"
"2022-04-01","OTHERS","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Hacking","","1"
"2022-05-01","OTHERS","Social media/Online forums","25 - 34","F","Buying or selling","False billing","","1"
"2022-03-01","NSW","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Hacking","","4"
"2022-01-01","VIC","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Phishing","","1"
"2022-11-01","OTHERS","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","","1"
"2022-05-01","OTHERS","Social media/Online forums","25 - 34","M","Dating and romance","Dating and romance scams","","1"
"2022-12-01","VIC","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Identity theft","","1"
"2022-12-01","TAS","Social media/Online forums","25 - 34","M","Unexpected money","Rebate scams","","1"
"2022-04-01","QLD","Social media/Online forums","25 - 34","F","Other","Other scams","","2"
"2022-06-01","SA","Social media/Online forums","25 - 34","M","Dating and romance","Dating and romance scams","","1"
"2022-11-01","VIC","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Hacking","","2"
"2022-10-01","QLD","Social media/Online forums","18 - 24","F","Other","Other scams","","1"
"2022-06-01","NSW","Social media/Online forums","25 - 34","F","Unexpected winnings","Travel, prizes and lottery scams","","3"
"2022-11-01","QLD","Social media/Online forums","25 - 34","F","Other","Other scams","","1"
"2022-08-01","NSW","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Phishing","","1"
"2022-05-01","OTHERS","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Hacking","","1"
"2022-12-01","QLD","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Identity theft","","2"
"2022-01-01","OTHERS","Social media/Online forums","25 - 34","F","Dating and romance","Dating and romance scams","","1"
"2022-05-01","QLD","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Hacking","","1"
"2022-12-01","SA","Social media/Online forums","18 - 24","F","Buying or selling","Overpayment scams","","3"
"2022-08-01","VIC","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Identity theft","","2"
"2022-06-01","OTHERS","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","","2"
"2022-03-01","QLD","Social media/Online forums","18 - 24","M","Buying or selling","False billing","","1"
"2022-08-01","QLD","Social media/Online forums","18 - 24","M","Dating and romance","Dating and romance scams","","2"
"2022-12-01","NT","Social media/Online forums","25 - 34","F","Jobs and employment","Jobs and employment scams","","1"
"2022-04-01","TAS","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Hacking","","2"
"2022-04-01","OTHERS","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Identity theft","","1"
"2022-05-01","WA","Social media/Online forums","25 - 34","F","Dating and romance","Dating and romance scams","","1"
"2022-10-01","QLD","Social media/Online forums","25 - 34","F","Jobs and employment","Pyramid schemes","","1"
"2022-03-01","SA","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Hacking","","1"
"2022-01-01","QLD","Social media/Online forums","18 - 24","F","Jobs and employment","Jobs and employment scams","","1"
"2022-10-01","NSW","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Hacking","","5"
"2022-01-01","OTHERS","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Phishing","","1"
"2022-09-01","SA","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Phishing","","1"
"2022-10-01","VIC","Social media/Online forums","25 - 34","F","Jobs and employment","Pyramid schemes","","1"
"2022-11-01","NSW","Social media/Online forums","18 - 24","F","Dating and romance","Dating and romance scams","","1"
"2022-02-01","WA","Social media/Online forums","25 - 34","M","Unexpected winnings","Travel, prizes and lottery scams","","1"
"2022-01-01","VIC","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Identity theft","","4"
"2022-11-01","VIC","Social media/Online forums","25 - 34","M","Dating and romance","Dating and romance scams","","1"
"2022-05-01","NT","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","","1"
"2022-01-01","OTHERS","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","","2"
"2022-11-01","VIC","Social media/Online forums","25 - 34","F","Jobs and employment","Jobs and employment scams","","3"
"2022-08-01","QLD","Social media/Online forums","25 - 34","F","Jobs and employment","Jobs and employment scams","","1"
"2022-03-01","VIC","Social media/Online forums","25 - 34","M","Buying or selling","Health and medical products","","1"
"2022-07-01","NSW","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Hacking","","1"
"2022-06-01","NSW","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Hacking","","1"
"2022-09-01","OTHERS","Social media/Online forums","18 - 24","F","Buying or selling","Online shopping scams","","1"
"2022-02-01","NSW","Social media/Online forums","25 - 34","F","Dating and romance","Dating and romance scams","","2"
"2022-05-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","","1"
"2022-08-01","OTHERS","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Hacking","","1"
"2022-09-01","OTHERS","Social media/Online forums","25 - 34","F","Other","Other scams","","1"
"2022-01-01","QLD","Social media/Online forums","18 - 24","M","Dating and romance","Dating and romance scams","","1"
"2022-04-01","VIC","Social media/Online forums","18 - 24","M","Other","Other scams","","1"
"2022-12-01","VIC","Social media/Online forums","18 - 24","F","Buying or selling","Classified scams","","1"
"2022-03-01","VIC","Social media/Online forums","18 - 24","M","Threats and extortion","Ransomware and malware","","1"
"2022-11-01","ACT","Social media/Online forums","18 - 24","M","Jobs and employment","Jobs and employment scams","","1"
"2022-11-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Classified scams","","3"
"2022-11-01","VIC","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Identity theft","","1"
"2022-02-01","ACT","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","","1"
"2022-11-01","VIC","Social media/Online forums","25 - 34","F","Unexpected winnings","Travel, prizes and lottery scams","","4"
"2022-08-01","QLD","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Identity theft","","1"
"2022-08-01","OTHERS","Social media/Online forums","25 - 34","M","Unexpected money","inheritance and unexpected money","","2"
"2022-08-01","ACT","Social media/Online forums","25 - 34","X","Attempts to gain your personal information","Phishing","","1"
"2022-09-01","VIC","Social media/Online forums","25 - 34","M","Dating and romance","Dating and romance scams","","3"
"2022-03-01","NT","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Remote access scams","","1"
"2022-05-01","NSW","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Phishing","","1"
"2022-05-01","QLD","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Hacking","","1"
"2022-05-01","QLD","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Phishing","","1"
"2022-11-01","SA","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","","5"
"2022-08-01","NT","Social media/Online forums","25 - 34","M","Other","Other scams","","1"
"2022-01-01","SA","Social media/Online forums","25 - 34","M","Jobs and employment","Jobs and employment scams","","1"
"2022-08-01","VIC","Social media/Online forums","25 - 34","X","Buying or selling","Health and medical products","","1"
"2022-07-01","SA","Social media/Online forums","25 - 34","F","Other","Other scams","","1"
"2022-06-01","VIC","Social media/Online forums","18 - 24","M","Buying or selling","Classified scams","","1"
"2022-11-01","WA","Social media/Online forums","18 - 24","M","Attempts to gain your personal information","Identity theft","","2"
"2022-09-01","VIC","Social media/Online forums","18 - 24","F","Threats and extortion","Threats to life, arrest or other","","2"
"2022-01-01","NSW","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Phishing","","1"
"2022-06-01","VIC","Social media/Online forums","25 - 34","X","Attempts to gain your personal information","Hacking","","1"
"2022-01-01","NSW","Social media/Online forums","18 - 24","F","Unexpected winnings","Travel, prizes and lottery scams","","1"
"2022-01-01","SA","Social media/Online forums","18 - 24","F","Other","Other scams","","1"
"2022-12-01","NSW","Social media/Online forums","18 - 24","F","Other","Other scams","","2"
"2022-10-01","QLD","Social media/Online forums","18 - 24","M","Threats and extortion","Threats to life, arrest or other","","2"
"2022-01-01","QLD","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Identity theft","","2"
"2022-10-01","NSW","Social media/Online forums","18 - 24","M","Unexpected money","inheritance and unexpected money","","1"
"2022-12-01","WA","Social media/Online forums","25 - 34","F","Dating and romance","Dating and romance scams","","1"
"2022-12-01","NSW","Social media/Online forums","25 - 34","M","Other","Other scams","","2"
"2022-04-01","SA","Social media/Online forums","25 - 34","F","Buying or selling","Online shopping scams","","1"
"2022-04-01","NSW","Social media/Online forums","25 - 34","M","Attempts to gain your personal information","Phishing","","2"
"2022-01-01","NSW","Social media/Online forums","18 - 24","F","Attempts to gain your personal information","Hacking","","6"
"2022-03-01","ACT","Social media/Online forums","25 - 34","F","Investment scams","Investment scams","","1"
"2022-09-01","OTHERS","Social media/Online forums","25 - 34","M","Investment scams","Investment scams","","5"
"2022-10-01","OTHERS","Social media/Online forums","25 - 34","M","Unexpected winnings","Travel, prizes and lottery scams","","1"
"2022-05-01","VIC","Social media/Online forums","25 - 34","F","Attempts to gain your personal information","Identity theft","","2"
"2022-09-01","SA","Social media/Online forums","25 - 34","M","Threats and extortion","Ransomware and malware","","1"
